type,date,symbol,currentPrice,open,previousClose,dayLow,dayHigh,recommendation,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,totalRevenue,revenuePerShare,totalDebt,debtToEquity,totalCash,totalCashPerShare,ebitda,earningsGrowth,revenueGrowth,price_change,average_price,price_to_average_ratio,rolling_mean,rolling_std,cumulative_return
Stock,2024-06-03 16:18:53.105963,TSLA,179.8059,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.01729942127595141,179.90719787234045,0.9994369437491194,179.77491428571426,0.11106867888189793,0.0011464365256126374
Stock,2024-06-03 16:19:05.687472,TSLA,180.0384,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.1293061017463737,179.90719787234045,1.0007292767004945,179.8018142857143,0.14873021917296173,0.002440979955456557
Stock,2024-06-03 16:19:17.791489,TSLA,180.09,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.0286605524154826,179.90719787234045,1.0010160912393804,179.8562857142857,0.17622658169310867,0.002728285077951087
Stock,2024-06-03 16:38:37.011683,TSLA,179.69,178.35,178.08,177.25,182.639,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.2221111666389053,179.90719787234045,0.9987927227208854,179.8277285714286,0.1858078282732425,0.0005011135857462268
Stock,2024-06-03 16:38:50.999173,TSLA,179.86,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.09460737937561081,179.90719787234045,0.9997376543412458,179.83130000000003,0.18621071397747194,0.001447661469933248
Stock,2024-06-03 16:39:03.261110,TSLA,179.565,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.1640164572445313,179.90719787234045,0.9980979200588558,179.83201428571428,0.18500225609949952,-0.00019487750556790306
Stock,2024-06-03 16:39:15.651473,TSLA,179.635,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.038983098042488784,179.90719787234045,0.9984870095495924,179.81204285714284,0.19920849929276618,0.0001948775055680141
Stock,2024-06-03 16:39:28.444452,TSLA,179.625,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.0055668438778577745,179.90719787234045,0.99843142533663,179.7862,0.21149329382590912,0.00013919821826280376
Stock,2024-06-03 16:39:40.480763,TSLA,179.7102,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.04743215031315362,179.90719787234045,0.9989050028310693,179.73931428571427,0.18035139245900522,0.0006135857461024852
Stock,2024-06-03 16:39:52.547817,TSLA,179.64,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.03906289125491513,179.90719787234045,0.9985148016560734,179.67502857142858,0.09408686968761229,0.0002227171492203972
Stock,2024-06-03 16:40:05.644233,TSLA,179.82,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.10020040080160886,179.90719787234045,0.9995153174893963,179.6936,0.10915762303504906,0.0012249443207126287
Stock,2024-06-03 16:40:17.781489,TSLA,179.9398,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.06662217773327761,179.90719787234045,1.0001812163606854,179.70499999999998,0.13134438193794942,0.0018919821826279826
Stock,2024-06-03 16:40:29.849794,TSLA,179.925,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.008224973018744475,179.90719787234045,1.0000989517255012,179.7564285714286,0.13771576663894636,0.001809576837416671
Stock,2024-06-03 16:40:41.871799,TSLA,180.11,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.10282061970265932,179.90719787234045,1.0011272596653051,179.8242857142857,0.17880599755576612,0.0028396436525612856
Stock,2024-06-03 16:40:53.927497,TSLA,180.2499,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.07767475431679216,179.90719787234045,1.0019048828046486,179.91355714285714,0.21504903206127313,0.003618596881959979
Stock,2024-06-03 16:41:05.880050,TSLA,180.1999,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.02773926642953839,179.90719787234045,1.001626961739837,179.9835142857143,0.217507321168558,0.0033402004454343714
Stock,2024-06-03 16:41:17.913864,TSLA,179.9882,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.11748064233110256,179.90719787234045,1.0004502439514233,180.03325714285714,0.15735100738103394,0.0021614699331848897
Stock,2024-06-03 16:41:29.992336,TSLA,180.09,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.05655926332948091,179.90719787234045,1.0010160912393804,180.07182857142857,0.12641393270113999,0.002728285077951087
Stock,2024-06-03 16:41:42.167689,TSLA,180.17,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.044422233327767735,179.90719787234045,1.0014607649430793,180.10471428571432,0.11584378027579807,0.0031737193763918814
Stock,2024-06-03 16:41:54.231752,TSLA,180.0563,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.06310706554919499,179.90719787234045,1.000828772441697,180.12347142857143,0.08953825466043372,0.0025406458797327947
Stock,2024-06-03 16:42:07.107784,TSLA,180.03,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.014606542509199016,179.90719787234045,1.0006825859616062,180.11204285714285,0.096387877127574,0.002394209354120269
Stock,2024-06-03 16:42:19.629898,TSLA,180.0373,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.004054879742265705,179.90719787234045,1.0007231624370685,180.0816714285714,0.07731825386653667,0.002434855233852895
Stock,2024-06-03 16:42:31.639912,TSLA,179.663,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.20790136266205517,179.90719787234045,0.9986426453458871,180.00497142857142,0.16124319845388066,0.00035077951002238095
Stock,2024-06-03 16:42:43.574722,TSLA,179.6801,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.009517819473114919,179.90719787234045,0.9987376943500528,179.96095714285713,0.2031811905430646,0.0004459910913141574
Stock,2024-06-03 16:42:56.411149,TSLA,179.81,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.07229515121596197,179.90719787234045,0.9994597332764339,179.92095714285713,0.2010935011145336,0.0011692650334076404
Stock,2024-06-03 16:43:09.525168,TSLA,179.66,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.08342138924420928,179.90719787234045,0.9986259700819983,179.8481,0.18777234443167315,0.00033407572383081785
Stock,2024-06-03 16:43:23.155150,TSLA,179.8083,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.08254480685740972,179.90719787234045,0.9994502839602303,179.8126714285714,0.16380945957928394,0.001159799554565799
Stock,2024-06-03 16:43:36.167088,TSLA,179.9264,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.06568106144153596,179.90719787234045,1.000106733515316,179.79787142857143,0.144435934059566,0.0018173719376393116
Stock,2024-06-03 16:43:48.960641,TSLA,179.97,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.024232130471135704,179.90719787234045,1.0003490806838318,179.78825714285716,0.12703385188150534,0.0020601336302894513
Stock,2024-06-03 16:44:01.085351,TSLA,180.05,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.04445185308663557,179.90719787234045,1.000793754387531,179.84354285714286,0.14620191354372417,0.00250556792873069
Stock,2024-06-03 16:44:13.601799,TSLA,179.84,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.1166342682588195,179.90719787234045,0.999626485915321,179.86638571428574,0.1277343653652857,0.0013363028953230494
Stock,2024-06-03 16:44:25.718703,TSLA,179.9264,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.04804270462632765,179.90719787234045,1.000106733515316,179.8830142857143,0.12674331578142514,0.0018173719376393116
Stock,2024-06-03 16:44:37.700959,TSLA,179.94,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.007558646202010522,179.90719787234045,1.0001823280449447,179.9230142857143,0.080306920178758,0.0018930957683742644
Stock,2024-06-03 16:44:49.650470,TSLA,179.9346,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.003001000333446857,179.90719787234045,1.000152312569945,179.94105714285715,0.06243831241446629,0.0018630289532293176
Stock,2024-06-03 16:45:01.914303,TSLA,180.1764,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.1343821588510652,179.90719787234045,1.0014963388393752,179.97677142857145,0.10772968817509422,0.0032093541202673492
Stock,2024-06-03 16:45:14.072021,TSLA,180.2915,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.06388184024102017,179.90719787234045,1.0021361131305722,180.0227,0.16014384159252149,0.0038502227171492986
Stock,2024-06-03 16:45:26.217608,TSLA,180.2863,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.0028842180579746746,179.90719787234045,1.0021072093398318,180.05645714285717,0.1891380259417699,0.0038212694877506337
Stock,2024-06-03 16:45:38.726531,TSLA,180.24,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,-0.025681374569230808,179.90719787234045,1.001849854433816,180.1136,0.17253806343335928,0.0035634743875279096
Stock,2024-06-03 16:45:51.480137,TSLA,180.3009,178.35,178.08,177.25,182.6389,hold,294.72,21.05,164.83,163.48,2.8,94745001984,29.803,9911000064,15.206,26862999552,8.423,12264999936,-0.534,-0.087,0.0337882822902813,179.90719787234045,1.0021883622907568,180.16710000000003,0.16259253775412946,0.0039025612472161075
Stock,2024-06-03 16:17:19.818569,TSM,154.56,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,,154.0860085106383,1.0030761487947102,,,0.0
Stock,2024-06-03 16:17:31.877162,TSM,154.465,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.06146480331262749,154.0860085106383,1.0024596100127776,,,-0.0006146480331262749
Stock,2024-06-03 16:17:43.725514,TSM,154.58,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.07445052277215147,154.0860085106383,1.0032059464330119,,,0.00012939958592128598
Stock,2024-06-03 16:17:55.451988,TSM,154.55,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.01940742657523531,154.0860085106383,1.0030112499755595,,,-6.469979296064299e-05
Stock,2024-06-03 16:18:07.287222,TSM,154.5381,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.007699773536085086,154.0860085106383,1.00293402038077,,,-0.00014169254658391583
Stock,2024-06-03 16:18:19.045963,TSM,154.465,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.04730225103064534,154.0860085106383,1.0024596100127776,,,-0.0006146480331262749
Stock,2024-06-03 16:18:30.755693,TSM,154.41,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.03560677176059901,154.0860085106383,1.0021026665074482,154.50972857142855,0.06303318475970787,-0.0009704968944099779
Stock,2024-06-03 16:18:42.467949,TSM,154.5,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.058286380415784045,154.0860085106383,1.0026867558798054,154.50115714285715,0.05900880886620374,-0.00038819875776396895
Stock,2024-06-03 16:18:55.043940,TSM,154.6,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.06472491909383926,154.0860085106383,1.0033357440713133,154.52044285714285,0.06677229608010554,0.00025879917184257195
Stock,2024-06-03 16:19:06.831809,TSM,154.665,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.04204398447607005,154.0860085106383,1.0037575863957935,154.53258571428572,0.08472387362428965,0.0006793478260869179
Stock,2024-06-03 16:19:18.834252,TSM,154.77,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.06788866259335169,154.0860085106383,1.004439023996877,154.5640142857143,0.12397365887655144,0.0013586956521740579
Stock,2024-06-03 16:38:40.193013,TSM,154.24,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.34244362602571243,154.0860085106383,1.0009993865818847,154.52142857142857,0.1750408115677197,-0.0020703933747411307
Stock,2024-06-03 16:38:52.526145,TSM,154.1,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.09076763485478256,154.0860085106383,1.0000908031137736,154.46928571428572,0.23777490355776845,-0.0029761904761905766
Stock,2024-06-03 16:39:04.597723,TSM,154.04,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.03893575600260046,154.0860085106383,0.9997014101988687,154.41642857142855,0.28880088708478113,-0.0033643892339545456
Stock,2024-06-03 16:39:17.721431,TSM,153.91,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.08439366398337311,154.0860085106383,0.9988577255499084,154.33214285714283,0.3416120746165371,-0.0042054865424431265
Stock,2024-06-03 16:39:29.762854,TSM,153.75,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.10395685790396403,154.0860085106383,0.9978193444434957,154.21071428571426,0.379499984315208,-0.005240683229813636
Stock,2024-06-03 16:39:41.782483,TSM,153.9,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.09756097560975618,154.0860085106383,0.9987928267307576,154.10142857142858,0.3343365854658401,-0.0042701863354036584
Stock,2024-06-03 16:39:54.083701,TSM,153.96,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.03898635477583845,154.0860085106383,0.9991822196456625,153.9857142857143,0.15809882382622542,-0.0038819875776396895
Stock,2024-06-03 16:40:07.023890,TSM,153.95,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.006495193556776968,154.0860085106383,0.9991173208265115,153.9442857142857,0.11148350294355666,-0.0039466873706005545
Stock,2024-06-03 16:40:19.101719,TSM,153.94,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.0064956154595563476,154.0860085106383,0.9990524220073608,153.92142857142858,0.08820970684083196,-0.0040113871635610865
Stock,2024-06-03 16:40:31.166532,TSM,153.96,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.012992074834361489,154.0860085106383,0.9991822196456625,153.91,0.07438637868135858,-0.0038819875776396895
Stock,2024-06-03 16:40:43.176729,TSM,153.96,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.0,154.0860085106383,0.9991822196456625,153.91714285714286,0.0767494377208711,-0.0038819875776396895
Stock,2024-06-03 16:40:55.187609,TSM,153.92,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.025980774227085668,154.0860085106383,0.9989226243690591,153.94142857142856,0.023401261667145914,-0.0041407867494824835
Stock,2024-06-03 16:41:07.150853,TSM,153.9756,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.03612266112265061,154.0860085106383,0.9992834618035376,153.95222857142858,0.01789131207080793,-0.0037810559006212774
Stock,2024-06-03 16:41:19.195049,TSM,153.9923,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.010845874281395496,154.0860085106383,0.9993918428315195,153.95684285714285,0.02351197263394206,-0.0036730072463768693
Stock,2024-06-03 16:41:31.463279,TSM,153.9835,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.005714571442860805,154.0860085106383,0.9993347318706667,153.96162857142855,0.02523335849523726,-0.003729943064182284
Stock,2024-06-03 16:41:43.459048,TSM,154.0,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.010715433796493201,154.0860085106383,0.9994418149222656,153.9702,0.026803668903050134,-0.0036231884057971175
Stock,2024-06-03 16:41:55.481821,TSM,154.22,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.14285714285713347,154.0860085106383,1.000869588943583,154.00734285714285,0.09742473774052889,-0.0021997929606625277
Stock,2024-06-03 16:42:08.387239,TSM,154.15,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.04538970302164769,154.0860085106383,1.0004152972095275,154.0344857142857,0.10793674735035734,-0.0026526915113871397
Stock,2024-06-03 16:42:20.944365,TSM,154.11,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.025948751216342547,154.0860085106383,1.0001557019329244,154.06162857142857,0.09775849007097207,-0.0029114906832297116
Stock,2024-06-03 16:42:32.876063,TSM,154.145,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.022711050548296363,154.0860085106383,1.0003828477999521,154.08582857142855,0.09380008376483237,-0.0026850414078674056
Stock,2024-06-03 16:42:45.694615,TSM,154.02,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.081092477861755,154.0860085106383,0.9995716125605673,154.0897857142857,0.08969107032052592,-0.0034937888198757205
Stock,2024-06-03 16:42:58.740075,TSM,154.0402,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.013115179846767688,154.0860085106383,0.9997027081752518,154.09788571428572,0.08059130285112172,-0.003363095238095304
Stock,2024-06-03 16:43:10.771199,TSM,154.02,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.01311345999290836,154.0860085106383,0.9995716125605673,154.10074285714288,0.07680839487850671,-0.0034937888198757205
Stock,2024-06-03 16:43:25.165669,TSM,154.04,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.012985326580960965,154.0860085106383,0.9997014101988687,154.0750285714286,0.05807471378280682,-0.0033643892339545456
Stock,2024-06-03 16:43:38.095527,TSM,153.88,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.10386912490262246,154.0860085106383,0.998663029092456,154.03645714285716,0.08390190417273384,-0.0043995859213250554
Stock,2024-06-03 16:43:50.285742,TSM,153.91,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.01949571094359559,154.0860085106383,0.9988577255499084,154.00788571428572,0.0886056324126054,-0.0042054865424431265
Stock,2024-06-03 16:44:02.394148,TSM,153.985,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.04872977714249771,154.0860085106383,0.9993444666935395,153.9850285714286,0.06477143697354014,-0.0037202380952380265
Stock,2024-06-03 16:44:15.013322,TSM,153.9987,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.008896970484140176,154.0860085106383,0.999433378075776,153.9819857142857,0.06333920398854752,-0.003631599378881911
Stock,2024-06-03 16:44:26.997685,TSM,153.97,155.12,151.04,153.6601,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.018636520957648894,154.0860085106383,0.9992471184648132,153.97195714285718,0.05791067423605356,-0.0038172877846791575
Stock,2024-06-03 16:44:38.942178,TSM,153.5901,155.12,151.04,153.59,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,-0.2467363772163389,154.0860085106383,0.9967816123252745,153.91054285714287,0.15123196153748394,-0.006275232919254581
Stock,2024-06-03 16:44:50.959075,TSM,153.613,155.12,151.04,153.59,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.014909815150843109,154.0860085106383,0.9969302306211297,153.84954285714284,0.17461969970140834,-0.006127070393374789
Stock,2024-06-03 16:45:03.273138,TSM,153.725,155.12,151.04,153.59,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.0729104958564708,154.0860085106383,0.9976570973956187,153.82739999999998,0.17986262350286839,-0.00540243271221541
Stock,2024-06-03 16:45:15.495259,TSM,153.7709,155.12,151.04,153.59,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.029858513579461565,154.0860085106383,0.9979549829755209,153.80752857142858,0.17687507563518942,-0.005105460662525818
Stock,2024-06-03 16:45:27.937079,TSM,153.79,155.12,151.04,153.59,157.15,buy,183.0,113.0,151.97,159.59,1.6,2245747015680,54.131874,1009472962560,27.538,1922656108544,74.138,1511090421760,0.09,0.165,0.01242107576919782,154.0860085106383,0.9980789397200989,153.77967142857142,0.15868614426267155,-0.004981884057971064
